TMZDIFF,WRITETIME,Node,Timestamp,CEC_name,CEC_Mfg,CEC_Model,CEC_SN,State,Num_Partitions,CPU_Total,CPU_allocated,CPU_unallocated,Total_Shared_CPUs,Total_Mem_MB,Allocated_Mem_MB,Unallocated_Mem_MB,Num_proc_pools,Num_mem_pools,CPU_Units_Used,CPU_Used_Pct,Firmware_Version,Dedicated_CPU_Units_Used,Dedicated_CPU_Used_Pct,Shared_CPU_Units_Used,Shared_CPU_Used_Pct,Sample_Timestamp,Sample_Interval,ICDIS,IMDIS,IPDIS,Subnode_MSN,Total_Installed_CPUs,Total_Installed_Memory_MB
21600,1170103004546010,pshmc01:aixdc148:PH,1170103004545000,P740CEC16-R630-SN0605B8T,IBM,8205-E6C,0605B8T,0,1,16,8,8,8,131072,78080,52992,1,0,0.65,4.1,"152,01AL740",0,0,0.65,4.1,2017-01-03 00:43:49 GMT-06:00,60,1,1,1,PH:pshmc01-8205-E6C_0605B8T:SVR,16,131072
21600,1170103004532000,pshmc03:aixdc148:PH,1170103004531000,P55ACEC6-R155-SN10BCC1G,IBM,9133-55A,10BCC1G,0,1,4,4,0,0,8192,8192,0,0,0,-1,-1,"358,01SF240",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:pshmc03-9133-55A_10BCC1G:SVR,4,8192
21600,1170103011532002,pshmc03:aixdc148:PH,1170103011531000,P55ACEC7-R155-SN10BCC4G,IBM,9133-55A,10BCC4G,0,1,4,2,2,2,24576,6720,17856,0,0,0.05,1.2,"358,01SF240",0,0,0.05,1.2,2017-01-03 01:10:27 GMT-06:00,300,1,1,1,PH:pshmc03-9133-55A_10BCC4G:SVR,4,24576
21600,1170103011532003,pshmc03:aixdc148:PH,1170103011531000,P550CEC15-R164-SN06C4EFA,IBM,9113-550,06C4EFA,0,2,4,4,0,4,16384,16384,0,0,0,0.13,3.2,"338,01SF240",0,0,0.13,3.2,2017-01-03 01:10:28 GMT-06:00,300,1,1,1,PH:pshmc03-9113-550_06C4EFA:SVR,4,16384
21600,1170103013032000,pshmc03:aixdc148:PH,1170103013031000,P55ACEC6-R155-SN10BCC1G,IBM,9133-55A,10BCC1G,0,1,4,4,0,0,8192,8192,0,0,0,-1,-1,"358,01SF240",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:pshmc03-9133-55A_10BCC1G:SVR,4,8192
21600,1170103013032001,pshmc03:aixdc148:PH,1170103013031000,P55ACEC7-R155-SN10BCC4G,IBM,9133-55A,10BCC4G,0,1,4,2,2,2,24576,6720,17856,0,0,0.05,1.3,"358,01SF240",0,0,0.05,1.3,2017-01-03 01:25:40 GMT-06:00,300,1,1,1,PH:pshmc03-9133-55A_10BCC4G:SVR,4,24576
21600,1170103013032002,pshmc03:aixdc148:PH,1170103013031000,P550CEC15-R164-SN06C4EFA,IBM,9113-550,06C4EFA,0,2,4,4,0,4,16384,16384,0,0,0,0.13,3.4,"338,01SF240",0,0,0.13,3.4,2017-01-03 01:25:41 GMT-06:00,300,1,1,1,PH:pshmc03-9113-550_06C4EFA:SVR,4,16384
21600,1170103010032003,pshmc03:aixdc148:PH,1170103010031000,P550CEC6-R155-SN10D987E,IBM,9113-550,10D987E,4,0,0,0,0,0,0,0,0,0,0,-1,-1,"unavailable,unavailable",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:pshmc03-9113-550_10D987E:SVR,-1,-1
21600,1170103011532000,pshmc03:aixdc148:PH,1170103011531000,P550CEC6-R155-SN10D987E,IBM,9113-550,10D987E,4,0,0,0,0,0,0,0,0,0,0,-1,-1,"unavailable,unavailable",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:pshmc03-9113-550_10D987E:SVR,-1,-1
21600,1170103011532001,pshmc03:aixdc148:PH,1170103011531000,P55ACEC6-R155-SN10BCC1G,IBM,9133-55A,10BCC1G,0,1,4,4,0,0,8192,8192,0,0,0,-1,-1,"358,01SF240",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:pshmc03-9133-55A_10BCC1G:SVR,4,8192
21600,1170103004534003,achmc01:aixdc127:PH,1170103004533000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,-1,-1
21600,1170103004534004,achmc01:aixdc127:PH,1170103004533000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,-1,-1
21600,1170103004534005,achmc01:aixdc127:PH,1170103004533000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,-1,-1
21600,1170103004534006,achmc01:aixdc127:PH,1170103004533000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,-1,-1
21600,1170103013032003,pshmc03:aixdc148:PH,1170103013031000,P550CEC6-R155-SN10D987E,IBM,9113-550,10D987E,4,0,0,0,0,0,0,0,0,0,0,-1,-1,"unavailable,unavailable",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:pshmc03-9113-550_10D987E:SVR,-1,-1
21600,1170103004534000,achmc01:aixdc127:PH,1170103004533000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,8,6,2,0,0,0,0,0,0,-1,-1,"104,01SC840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,64,-1
21600,1170103004534001,achmc01:aixdc127:PH,1170103004533000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,8,5.5,2.5,0,536576,73472,463104,0,0,-1,-1,"104,01SC840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,64,1048576
21600,1170103004534002,achmc01:aixdc127:PH,1170103004533000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,-1,-1
21600,1170103010034005,achmc01:aixdc127:PH,1170103010033000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,-1,-1
21600,1170103010034006,achmc01:aixdc127:PH,1170103010033000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,-1,-1
21600,1170103011534000,achmc01:aixdc127:PH,1170103011533000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,35,34.1,0.9,0,933888,834560,99328,0,0,-1,-1,"68,01SC830",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,64,2097152
21600,1170103010034000,achmc01:aixdc127:PH,1170103010033000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,8,4,4,0,536576,46336,490240,0,0,-1,-1,"104,01SC840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,64,1048576
21600,1170103010034001,achmc01:aixdc127:PH,1170103010033000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,-1,-1
21600,1170103010034002,achmc01:aixdc127:PH,1170103010033000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,32,28.2,3.8,0,0,0,0,0,0,-1,-1,"68,01SC830",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,64,-1
21600,1170103010034003,achmc01:aixdc127:PH,1170103010033000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,-1,-1
21600,1170103010034004,achmc01:aixdc127:PH,1170103010033000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,-1,-1
21600,1170103013034000,achmc01:aixdc127:PH,1170103013033000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,8,4,4,0,536576,46336,490240,0,0,-1,-1,"104,01SC840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,64,1048576
21600,1170103013034001,achmc01:aixdc127:PH,1170103013033000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,16,13,3,0,0,0,0,0,0,-1,-1,"80,01AM780",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,16,-1
21600,1170103011534001,achmc01:aixdc127:PH,1170103011533000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,29,27.7,1.3,0,0,0,0,0,0,-1,-1,"68,01SC830",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,64,-1
21600,1170103011534002,achmc01:aixdc127:PH,1170103011533000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,-1,-1
21600,1170103011534003,achmc01:aixdc127:PH,1170103011533000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,-1,-1
21600,1170103011534004,achmc01:aixdc127:PH,1170103011533000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,-1,-1
21600,1170103011534005,achmc01:aixdc127:PH,1170103011533000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,-1,-1
21600,1170103011534006,achmc01:aixdc127:PH,1170103011533000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,-1,-1
21600,1170103004534002,achmc02:aixdc127:PH,1170103004533000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103013034002,achmc01:aixdc127:PH,1170103013033000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,-1,-1
21600,1170103013034003,achmc01:aixdc127:PH,1170103013033000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,-1,-1
21600,1170103013034004,achmc01:aixdc127:PH,1170103013033000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,-1,-1
21600,1170103013034005,achmc01:aixdc127:PH,1170103013033000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,-1,-1
21600,1170103013034006,achmc01:aixdc127:PH,1170103013033000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,-1,-1
21600,1170103004534000,achmc02:aixdc127:PH,1170103004533000,DC822CEC02-R3828-SN21BE31V,IBM,8284-22A,21BE31V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE31V:SVR,-1,-1
21600,1170103004534001,achmc02:aixdc127:PH,1170103004533000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,0,12,8,4,0,524288,287232,237056,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc02-8284-22A_21BD9FV:SVR,12,524288
21600,1170103004534011,achmc02:aixdc127:PH,1170103004533000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDADV:SVR,-1,-1
21600,1170103004534003,achmc02:aixdc127:PH,1170103004533000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB1V:SVR,-1,-1
21600,1170103004534004,achmc02:aixdc127:PH,1170103004533000,AC822CEC13-R902-SN21BD9CV,IBM,8284-22A,21BD9CV,0,0,20,5,15,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9CV:SVR,20,-1
21600,1170103004534005,achmc02:aixdc127:PH,1170103004533000,AC822CEC01-R701-SN21BDA9V,IBM,8284-22A,21BDA9V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA9V:SVR,-1,-1
21600,1170103004534006,achmc02:aixdc127:PH,1170103004533000,DC822CEC01-R3828-SN21BE32V,IBM,8284-22A,21BE32V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE32V:SVR,-1,-1
21600,1170103004534007,achmc02:aixdc127:PH,1170103004533000,AC822CEC15-R905-SN21BDABV,IBM,8284-22A,21BDABV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDABV:SVR,-1,-1
21600,1170103004534008,achmc02:aixdc127:PH,1170103004533000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF42V:SVR,-1,-1
21600,1170103004534009,achmc02:aixdc127:PH,1170103004533000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA5V:SVR,-1,-1
21600,1170103004534010,achmc02:aixdc127:PH,1170103004533000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE2FV:SVR,-1,-1
21600,1170103004534020,achmc02:aixdc127:PH,1170103004533000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103004534012,achmc02:aixdc127:PH,1170103004533000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103004534013,achmc02:aixdc127:PH,1170103004533000,AC822CEC09-R706-SN21BDACV,IBM,8284-22A,21BDACV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDACV:SVR,-1,-1
21600,1170103004534014,achmc02:aixdc127:PH,1170103004533000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA1V:SVR,-1,-1
21600,1170103004534015,achmc02:aixdc127:PH,1170103004533000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB0V:SVR,-1,-1
21600,1170103004534016,achmc02:aixdc127:PH,1170103004533000,AC822CEC02-R701-SN21BDA7V,IBM,8284-22A,21BDA7V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA7V:SVR,-1,-1
21600,1170103004534017,achmc02:aixdc127:PH,1170103004533000,DC822CEC03-R3829-SN21BD9DV,IBM,8284-22A,21BD9DV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9DV:SVR,-1,-1
21600,1170103004534018,achmc02:aixdc127:PH,1170103004533000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF43V:SVR,-1,-1
21600,1170103004534019,achmc02:aixdc127:PH,1170103004533000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103010034005,achmc02:aixdc127:PH,1170103010033000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE30V:SVR,-1,-1
21600,1170103004534021,achmc02:aixdc127:PH,1170103004533000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA4V:SVR,-1,-1
21600,1170103004534022,achmc02:aixdc127:PH,1170103004533000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE30V:SVR,-1,-1
21600,1170103004534023,achmc02:aixdc127:PH,1170103004533000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA8V:SVR,-1,-1
21600,1170103010034000,achmc02:aixdc127:PH,1170103010033000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,0,12,11,1,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA1V:SVR,12,-1
21600,1170103010034001,achmc02:aixdc127:PH,1170103010033000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,12,8,4,0,524288,287232,237056,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc02-8284-22A_21BDA4V:SVR,12,524288
21600,1170103010034002,achmc02:aixdc127:PH,1170103010033000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103010034003,achmc02:aixdc127:PH,1170103010033000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDADV:SVR,-1,-1
21600,1170103010034004,achmc02:aixdc127:PH,1170103010033000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103010034014,achmc02:aixdc127:PH,1170103010033000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB0V:SVR,-1,-1
21600,1170103010034006,achmc02:aixdc127:PH,1170103010033000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9FV:SVR,-1,-1
